tool_id,metric_id,scale_reporting,tool_name,dimeinsions,themes,metric,state_of_system,change_or_comparison,practice_or_performance
50,32,Region,Healthy farmland system assessment framework,Environmental,System-self-regulation-ability,Source-Sink-landscape-area-ratio,,,
50,33,Region,Healthy farmland system assessment framework,Economic,Economic-benefit,Average-annual-output,,,
50,34,Region,Healthy farmland system assessment framework,Economic,Economic-stability,Per-capita-GDP,,,
50,35,Region,Healthy farmland system assessment framework,Social,Member-welfare,Per-capita-income,,,
50,36,Region,Healthy farmland system assessment framework,Social,Agro-product-security,Food-safety,,,
50,37,Region,Healthy farmland system assessment framework,Social,Agro-product-character,Main-nutrient-content,,,
50,38,Region,Healthy farmland system assessment framework,Social,Agro-activity-dependence,Agricultural-labor-proportion,,,
51,1,Region,Climate Risk Management Package for Agriculture,Social,NA,Human Development Index,,,
51,2,Region,Climate Risk Management Package for Agriculture,Social,NA,Population Density,,,
51,3,Region,Climate Risk Management Package for Agriculture,Social,NA,Adoption of Improved Practices,,,
51,4,Region,Climate Risk Management Package for Agriculture,Social,NA,Marginal and Small Holdings,,,
51,5,Region,Climate Risk Management Package for Agriculture,Social,NA,Labour Migration,,,
51,6,Region,Climate Risk Management Package for Agriculture,Environmental,NA,Crop Biodiversity,,,
51,7,Region,Climate Risk Management Package for Agriculture,Environmental,NA,Livestock Biodiversity,,,
51,8,Region,Climate Risk Management Package for Agriculture,Environmental,NA,Pesticide Usage,,,
51,9,Region,Climate Risk Management Package for Agriculture,Environmental,NA,Rainfall Deviation,,,
51,10,Region,Climate Risk Management Package for Agriculture,Environmental,NA,Soil Organic Carbon,,,
51,11,Region,Climate Risk Management Package for Agriculture,Environmental,NA,Cropping Intensity,,,
51,12,Region,Climate Risk Management Package for Agriculture,Environmental,NA,Drought Frequency,,,
51,13,Region,Climate Risk Management Package for Agriculture,Environmental,NA,Flood Frequency,,,
51,14,Region,Climate Risk Management Package for Agriculture,Environmental,NA,Frost Frequency,,,
51,15,Region,Climate Risk Management Package for Agriculture,Environmental,NA,Net Sown Area,,,
51,16,Region,Climate Risk Management Package for Agriculture,Environmental,NA,Forest Area,,,
51,17,Region,Climate Risk Management Package for Agriculture,Environmental,NA,Net Irrigated Area,,,
51,18,Region,Climate Risk Management Package for Agriculture,Environmental,NA,Soil Depth,,,
51,19,Region,Climate Risk Management Package for Agriculture,Environmental,NA,Water Productivity,,,
51,20,Region,Climate Risk Management Package for Agriculture,Environmental,NA,Fertilizer Usage,,,
51,21,Region,Climate Risk Management Package for Agriculture,Environmental,NA,Agriculture Waste Utilisation,,,
51,22,Region,Climate Risk Management Package for Agriculture,Environmental,NA,Organic/Conservation Agriculture,,,
51,23,Region,Climate Risk Management Package for Agriculture,Environmental,NA,Groundwater Table,,,
51,24,Region,Climate Risk Management Package for Agriculture,Environmental,NA,GHG Emissions,,,
51,25,Region,Climate Risk Management Package for Agriculture,Environmental,NA,Fertilizer Use Efficiency,,,
51,26,Region,Climate Risk Management Package for Agriculture,Environmental,NA,Soil Drainage,,,
51,27,Region,Climate Risk Management Package for Agriculture,Environmental,NA,Renewable Power Supply,,,
51,28,Region,Climate Risk Management Package for Agriculture,Economic,NA,Gross Value Added from Crops,,,
51,29,Region,Climate Risk Management Package for Agriculture,Economic,NA,Gross Value Added from Livestock,,,
51,30,Region,Climate Risk Management Package for Agriculture,Economic,NA,Gross Value Added from Fisheries,,,
51,31,Region,Climate Risk Management Package for Agriculture,Economic,NA,Agricultural Employment,,,
51,32,Region,Climate Risk Management Package for Agriculture,Economic,NA,Non-farm Income,,,
51,33,Region,Climate Risk Management Package for Agriculture,Economic,NA,Per Capita Food Supply,,,
51,34,Region,Climate Risk Management Package for Agriculture,Economic,NA,Agriculture Markets,,,
51,35,Region,Climate Risk Management Package for Agriculture,Economic,NA,Marketable Surplus,,,
51,36,Region,Climate Risk Management Package for Agriculture,Economic,NA,Poverty Rate,,,
51,37,Region,Climate Risk Management Package for Agriculture,Governance,NA,Agriculture Insurance,,,
51,38,Region,Climate Risk Management Package for Agriculture,Governance,NA,Access to Extension Services,,,
51,39,Region,Climate Risk Management Package for Agriculture,Governance,NA,Farm Credit,,,
51,40,Region,Climate Risk Management Package for Agriculture,Governance,NA,Community Managed Institutions,,,
51,41,Region,Climate Risk Management Package for Agriculture,Governance,NA,Disaster Preparedness,,,
102,1,NA,"Singh et al., 2008",,,agriculture providing livelihood support,,,
102,2,NA,"Singh et al., 2008",,,custodianship of irreplaceable natural resources ,,,
102,3,NA,"Singh et al., 2008",,,continued co-evolution and development of new agro-biodiversity responding to  changing scenario,,,
102,4,NA,"Singh et al., 2008",,,"intangible religious, artistic and cultural association",,,
102,5,NA,"Singh et al., 2008",,,locals' ingenuity responding to changing scenario ,,,
102,6,NA,"Singh et al., 2008",,,ability to adapt external inputs,,,
86,1,Farm/household,"Gomez-Limon et al., 2010",Social,Optimisation of working conditions,Agricultural employment (AGRILABO),,,
86,2,Farm/household,"Gomez-Limon et al., 2011",Social,Maintaining agricultural population in rural areas,Stability of work-force (LABOSTAB),,,
86,3,Farm/household,"Gomez-Limon et al., 2012",Social,Intergenerational continuity in agriculture,Risk of abandonment of agricultural activity (RISKABAN),,,
86,4,Farm/household,"Gomez-Limon et al., 2013",Social,Adequate dependence on agricultural activity,Economic dependence on agricultural activity (ECODEPEN),,,
86,5,Farm/household,"Gomez-Limon et al., 2014",Environmental,Maintenance of biodiversity,Specialisation (SPECIALI),,,
86,6,Farm/household,"Gomez-Limon et al., 2015",Environmental,Maintenance of biodiversity,Mean area per plot (PLOTAREA),,,
86,7,Farm/household,"Gomez-Limon et al., 2016",Environmental,Minimisation of soil loss,Soil cover (SOILCOV),,,
86,8,Farm/household,"Gomez-Limon et al., 2017",Environmental,Maintenance of chemical quality of soil,Nitrogen balance (NITROBAL),,,
86,9,Farm/household,"Gomez-Limon et al., 2018",Environmental,Maintenance of chemical quality of soil,Phosphorus balance (PHOSBAL),,,
86,10,Farm/household,"Gomez-Limon et al., 2019",Environmental,Maintenance of chemical quality of soil,Pesticide risk (PESTRISK),,,
86,11,Farm/household,"Gomez-Limon et al., 2020",Environmental,Minimisation of water extraction,Use of irrigation water (WATERUSE),,,
86,12,Farm/household,"Gomez-Limon et al., 2021",Environmental,Optimisation of energy balance,Energy balance (BALENERG),,,
86,13,Farm/household,"Gomez-Limon et al., 2022",Environmental,Maintenance of habitat diversity,Agro-environmental subsidy areas (AGROENV),,,
86,14,Farm/household,"Gomez-Limon et al., 2023",Economic,Farmers' income guarantee,Income of agricultural producers (INCOME),,,
86,15,Farm/household,"Gomez-Limon et al., 2024",Economic,Minimisation of dependence on subsidies,Contribution of agriculture to GDP (CONTGDP),,,
86,16,Farm/household,"Gomez-Limon et al., 2025",Economic,Minimisation of impact of risks,Insured area (INSUAREA),,,
128,1,Region,"Chaplitskaya et al., 2017",Economic,NA,Agricultural Gross Domestic Product (AGRGDP),,,
128,2,Region,"Chaplitskaya et al., 2018",Economic,NA,Land productivity (LANDPROD),,,
128,3,Region,"Chaplitskaya et al., 2019",Economic,NA,Labor productivity (LABOURPR),,,
128,4,Region,"Chaplitskaya et al., 2020",Environmental,NA,Organic fertilization (FORGANIC),,,
128,5,Region,"Chaplitskaya et al., 2021",Environmental,NA,Soil cover for agriculture (SOIL),,,
128,6,Region,"Chaplitskaya et al., 2022",Environmental,NA,Emissions of most air pollutants from stationary sources (EMAIRPOLL),,,
128,7,Region,"Chaplitskaya et al., 2023",Social,NA,Proportion of rural population (RURALPOP),,,
128,8,Region,"Chaplitskaya et al., 2024",Social,NA,Share of rural and residents’ income (WAGESHARE),,,
100,1,landscape,"Ramírez Sulvarán et al., 2014",Socio-economic,NA,Land tenure; Percentage of farmers owning land,,,
100,2,landscape,"Ramírez Sulvarán et al., 2014",Socio-economic,NA,Financial resources for the financing of cocoa; Percentage of farmers with access to economic resources to finance crop,,,
100,3,landscape,"Ramírez Sulvarán et al., 2014",Socio-economic,NA,Food production to consumption; Percentages of farmers who produce food for consumption,,,
100,4,landscape,"Ramírez Sulvarán et al., 2014",Socio-economic,NA,Perception of Safety; Percentage of farmers with good perception of security,,,
100,5,landscape,"Ramírez Sulvarán et al., 2014",Socio-economic,NA,Social organization for the production; Percentage of farmers belonging to an organization of cocoa production,,,
100,6,landscape,"Ramírez Sulvarán et al., 2014",Socio-economic,NA,Business management of the crop; Percentage of farmers with crop business management,,,
100,7,landscape,"Ramírez Sulvarán et al., 2014",Socio-economic,NA,"Quality of public services.Percentage of farmers who have a perception that services they received (education and health, Home services for drinking water, electricity and domestic gas) are of high quality",,,
100,8,landscape,"Ramírez Sulvarán et al., 2014",Socio-economic,NA, Access roads to the farm lands; Percentage of farmers with a good sense of conditions of access roads to farms,,,
100,9,landscape,"Ramírez Sulvarán et al., 2014",Socio-economic,NA,Bargaining power of farmers; Percentage of farmers with good perception of their bargaining power and scope of participation in the marketing of the product.,,,
100,10,landscape,"Ramírez Sulvarán et al., 2014",Socio-economic,NA, Diversity of income; Percentage of farmers with different incomes,,,
100,11,landscape,"Ramírez Sulvarán et al., 2014",Ecological,NA,Conservation of natural resources; Percentage of farmers who practice conservation of resources,,,
100,12,landscape,"Ramírez Sulvarán et al., 2014",Ecological,NA,Soil conservation; Percentage of farmers who practice conservation of soils,,,
100,13,landscape,"Ramírez Sulvarán et al., 2014",Crop and postharvest subsystem,NA, Availability of water for cocoa;  Percentage of farmers with water availability for growing cocoa,,,
100,14,landscape,"Ramírez Sulvarán et al., 2014",Crop and postharvest subsystem,NA,Farming practices; Percentage of farmers who perform two or more agricultural practices,,,
100,15,landscape,"Ramírez Sulvarán et al., 2014",Crop and postharvest subsystem,NA,Cultural practices; Percentage of farmers who perform two or more cultural practices a month,,,
100,16,landscape,"Ramírez Sulvarán et al., 2014",Crop and postharvest subsystem,NA,Postharvest practices; Percentage of farmers that consider FEDECACAO recommendations for postharvest practices,,,
163,1,Farm,"Stylianou et al., 2020",Environmental,NA,Intensification,,,
163,2,Farm,"Stylianou et al., 2021",Environmental,NA,Irrigation Water Consumption,,,
163,3,Farm,"Stylianou et al., 2022",Environmental,NA,Crop diversity,,,
163,4,Farm,"Stylianou et al., 2023",Environmental,NA,Nitrogen-fixing crops,,,
163,5,Farm,"Stylianou et al., 2024",Environmental,NA,Mean area per plot,,,
163,6,Farm,"Stylianou et al., 2025",Environmental,NA,Specialization rate,,,
163,7,Farm,"Stylianou et al., 2026",Environmental,NA,Environment sensitization,,,
163,8,Farm,"Stylianou et al., 2027",Environmental,NA,Agri-environmental measures,,,
163,9,Farm,"Stylianou et al., 2028",Environmental,NA,Organic farming,,,
163,10,Farm,"Stylianou et al., 2029",Social,NA,Contribution to employment,,,
163,11,Farm,"Stylianou et al., 2030",Social,NA,Hired labor,,,
163,12,Farm,"Stylianou et al., 2031",Social,NA,Age,,,
163,13,Farm,"Stylianou et al., 2032",Social,NA,Education,,,
163,14,Farm,"Stylianou et al., 2033",Social,NA,Agricultural training,,,
163,15,Farm,"Stylianou et al., 2034",Social,NA,Type of employment,,,
163,16,Farm,"Stylianou et al., 2035",Social,NA,Prospects of succession,,,
163,17,Farm,"Stylianou et al., 2036",Social,NA,Farm continuity,,,
163,18,Farm,"Stylianou et al., 2037",Social,NA,Household size,,,
163,19,Farm,"Stylianou et al., 2038",Social,NA,Farm expansion,,,
163,20,Farm,"Stylianou et al., 2039",Social,NA,Participation in POs,,,
163,21,Farm,"Stylianou et al., 2040",Social,NA,Farming activity satisfaction,,,
163,22,Farm,"Stylianou et al., 2041",Social,NA,Leisure time satisfaction,,,
163,23,Farm,"Stylianou et al., 2042",Social,NA,Quality of life satisfaction,,,
163,24,Farm,"Stylianou et al., 2043",Social,NA,Agricultural advisory services,,,
163,25,Farm,"Stylianou et al., 2044",Social,NA,Salary level,,,
163,26,Farm,"Stylianou et al., 2045",Social,NA,Disposable income,,,
163,27,Farm,"Stylianou et al., 2046",Economic,NA,Land productivity,,,
163,28,Farm,"Stylianou et al., 2047",Economic,NA,Labor productivity,,,
163,29,Farm,"Stylianou et al., 2048",Economic,NA,Capital productivity,,,
163,30,Farm,"Stylianou et al., 2049",Economic,NA,Level of farm modernization,,,
163,31,Farm,"Stylianou et al., 2050",Economic,NA,Land fragmentation,,,
163,32,Farm,"Stylianou et al., 2051",Economic,NA,Economic efficiency,,,
163,33,Farm,"Stylianou et al., 2052",Economic,NA,Capital efficiency,,,
163,34,Farm,"Stylianou et al., 2053",Economic,NA,Profitability,,,
163,35,Farm,"Stylianou et al., 2054",Economic,NA,Owned area,,,
163,36,Farm,"Stylianou et al., 2055",Economic,NA,Dependency on external inputs,,,
163,37,Farm,"Stylianou et al., 2056",Economic,NA,Subsidies dependency,,,
163,38,Farm,"Stylianou et al., 2057",Economic,NA,Financial records,,,
163,39,Farm,"Stylianou et al., 2058",Economic,NA,Off/non-farm income,,,
163,40,Farm,"Stylianou et al., 2059",Economic,NA,Short Food Supply Chains,,,
163,41,Farm,"Stylianou et al., 2060",Economic,NA,On-farm processing,,,
101,1,frm/household; landscape; food system; value chain,"Asselt et al., 2014",Human,Food quality,Level of macro-nutrients (g/kg potato),,,
101,2,frm/household; landscape; food system; value chain,"Asselt et al., 2014",Human,Food quality,Level of micro-nutrients (g/kg potato),,,
101,3,frm/household; landscape; food system; value chain,"Asselt et al., 2014",Human,Food quality,Shelf-life (days),,,
101,4,frm/household; landscape; food system; value chain,"Asselt et al., 2014",Social/Human,Food safety,Level of polycyclic aromatic hydrocarbons (g/kg potato),,,
101,5,frm/household; landscape; food system; value chain,"Asselt et al., 2014",Social/Human,Food safety,Level of heavy metals (g/kg potato),,,
101,6,frm/household; landscape; food system; value chain,"Asselt et al., 2014",Social/Human,Food safety,Level of pathogens (cfu/kg potatoes),,,
101,7,frm/household; landscape; food system; value chain,"Asselt et al., 2014",Social/Human,Food safety,"Level of parasites",,,
101,8,frm/household; landscape; food system; value chain,"Asselt et al., 2014",Social/Human,Human health/disease,Intake of heavy metals and polycyclic aromatic hydrocarbons (g/kg body weight),,,
101,9,frm/household; landscape; food system; value chain,"Asselt et al., 2014",Human,Human health/disease,"Ammonia emissions (g/kg potato)",,,
101,10,frm/household; landscape; food system; value chain,"Asselt et al., 2014",Human,Human health/disease,"H2S emissions (g/kg potato)",,,
101,11,frm/household; landscape; food system; value chain,"Asselt et al., 2014",Human,Human welfare,Score on farmer well-being (range from 1 to 10),,,
101,12,frm/household; landscape; food system; value chain,"Asselt et al., 2014",Human,Human welfare,Percentage reported illnesses per farm,,,
101,13,frm/household; landscape; food system; value chain,"Asselt et al., 2014",Human,Human welfare,Consumer price (euro/kg potato),,,
101,14,frm/household; landscape; food system; value chain,"Asselt et al., 2014",Human,Human welfare,Increase in annual turnover (%/year/farm),,,
101,15,frm/household; landscape; food system; value chain,"Asselt et al., 2014",Human,Human welfare,Complexity of the supply chain (# steps in the supply chain),,,
101,16,frm/household; landscape; food system; value chain,"Asselt et al., 2014",Environmental,Emissions,Greenhouse gas emissions (g CO2-eq/kg potato),,,
101,17,frm/household; landscape; food system; value chain,"Asselt et al., 2014",Environmental,Emissions,Acidification potential (g SO2-eq/kg potato),,,
101,18,frm/household; landscape; food system; value chain,"Asselt et al., 2014",Environmental,Environmental impact of pesticides,Nitrate leaching (g NO3/kg potato),,,
101,19,frm/household; landscape; food system; value chain,"Asselt et al., 2014",Environmental,Environmental impact of pesticides,Fossil P use (g P/kg potato),,,
101,20,frm/household; landscape; food system; value chain,"Asselt et al., 2014",Environmental,Biodiversity,Pesticide use (g active compounds/kg potato),,,
101,21,frm/household; landscape; food system; value chain,"Asselt et al., 2014",Environmental,Biodiversity,Species variation (# species/farm),,,
101,22,frm/household; landscape; food system; value chain,"Asselt et al., 2014",Environmental,Use of natural resources,Energy use (MJ fossil fuels/kg potato),,,
101,23,frm/household; landscape; food system; value chain,"Asselt et al., 2014",Environmental,Use of natural resources,Transportation (km/kg potato),,,
101,24,frm/household; landscape; food system; value chain,"Asselt et al., 2014",Environmental,Use of natural resources,Land use (ha/kg potato),,,
101,25,frm/household; landscape; food system; value chain,"Asselt et al., 2014",Environmental,Use of natural resources,"Nitrogen use (g N/kg potato)",,,
101,26,frm/household; landscape; food system; value chain,"Asselt et al., 2014",Environmental,Use of natural resources,Phosphorus use (g P/kg potato),,,
101,27,frm/household; landscape; food system; value chain,"Asselt et al., 2014",Environmental,Use of natural resources,Water use (m3/kg potato,,,
101,28,frm/household; landscape; food system; value chain,"Asselt et al., 2014",economic,Farm productivity,Net income (euro/farm),,,
101,29,frm/household; landscape; food system; value chain,"Asselt et al., 2014",economic,Farm productivity,Continuity perspective (solvency/farm),,,
101,30,frm/household; landscape; food system; value chain,"Asselt et al., 2014",economic,Economic performance per sector,Relative employment (% of the total employment in the Netherlands),,,
101,31,frm/household; landscape; food system; value chain,"Asselt et al., 2014",economic,Economic performance per sector,Contribution to gross domestic product (%),,,
101,32,frm/household; landscape; food system; value chain,"Asselt et al., 2014",economic,Economic performance per sector,"Competitive position (export (euro)/total production of agricultural products in the Netherlands (euro))",,,
101,33,frm/household; landscape; food system; value chain,"Asselt et al., 2014",economic,Economic performance per sector,Self-sufficiency (import (euro)/total production of agricultural products in the Netherlands (euro)),,,
162,1,farm/household,"Alary et al., 2020",Social,Family Theme,Education of the head of the family,,,
162,2,farm/household,"Alary et al., 2021",Social,Family Theme,Age of the head of the family,,,
162,3,farm/household,"Alary et al., 2022",Social,Family Theme,Family size,,,
162,4,farm/household,"Alary et al., 2023",Social,Family Theme,% schooled children,,,
162,5,farm/household,"Alary et al., 2024",Social,Family Theme,Children working on the farm,,,
162,6,farm/household,"Alary et al., 2025",Social,Family Theme,Potential male and female workers in the family,,,
162,7,farm/household,"Alary et al., 2026",Social,Family Theme,Family members working outside the farm,,,
162,8,farm/household,"Alary et al., 2027",Social,Family Theme,Family members who can work outside the farm,,,
162,9,farm/household,"Alary et al., 2028",Social,Land Theme,Total area owned by the family,,,
162,10,farm/household,"Alary et al., 2029",Social,Land Theme,Total cropped area per year,,,
162,11,farm/household,"Alary et al., 2030",Social,Land Theme,% rented land,,,
162,12,farm/household,"Alary et al., 2031",Social,Land Theme,Purchased land (feddan1),,,
162,13,farm/household,"Alary et al., 2032",Social,Land Theme,Lands accessed in the settlement program (feddan1),,,
162,14,farm/household,"Alary et al., 2033",Productivity,Livestock Theme,Number of TLU2,,,
162,15,farm/household,"Alary et al., 2034",Productivity,Livestock Theme,Fattening animals,,,
162,16,farm/household,"Alary et al., 2035",Productivity,Livestock Theme,Dairy animals,,,
162,17,farm/household,"Alary et al., 2036",Productivity,Livestock Theme,% dairy buffalo (per total dairy animals),,,
162,18,farm/household,"Alary et al., 2037",Productivity,Livestock Theme,% dairy crossbreed (per total dairy animals),,,
162,19,farm/household,"Alary et al., 2038",Productivity,Livestock Theme,Small ruminants,,,
162,20,farm/household,"Alary et al., 2039",economic,Diversification Theme Animal,% animal cash flow/total family cash flow,,,
162,21,farm/household,"Alary et al., 2040",economic,Diversification Theme Animal,Dairy products/total products,,,
162,22,farm/household,"Alary et al., 2041",Environmental,Diversification Theme Crop,% forage crops area (per total cultivated area),,,
162,23,farm/household,"Alary et al., 2042",Environmental,Diversification Theme Crop,% food crop area (per total cultivated area),,,
162,24,farm/household,"Alary et al., 2043",Environmental,Diversification Theme Crop,% cash crop area (per total cultivated area),,,
162,25,farm/household,"Alary et al., 2044",Environmental,Diversification Theme Crop,% tree area (per total cultivated area),,,
162,26,farm/household,"Alary et al., 2045",Environmental,Diversification Theme Crop,% wheat area (per total cultivated area),,,
162,27,farm/household,"Alary et al., 2046",Environmental,Diversification Theme Crop,% maize area (per total cultivated area),,,
162,28,farm/household,"Alary et al., 2047",economic,Diversification Theme Labour,Salaried workforce in the farm workforce,,,
162,29,farm/household,"Alary et al., 2048",economic,Diversification Theme Labour,Salaried agriculture workers,,,
162,30,farm/household,"Alary et al., 2049",economic,Diversification Theme Labour,Family farm workers,,,
162,31,farm/household,"Alary et al., 2050",economic,Diversification Theme Labour,Farm employment (family and salaried workers),,,
162,32,farm/household,"Alary et al., 2051",economic,Integration Theme Feed,Purchased feed cost per TLU1,,,
162,33,farm/household,"Alary et al., 2052",economic,Integration Theme Feed,Self-produced fodder cost per TLU,,,
162,34,farm/household,"Alary et al., 2053",economic,Integration Theme Feed,Cost of concentrate per TLU,,,
162,35,farm/household,"Alary et al., 2054",Productivity,Integration Theme Feed,Stocking rate (TLU per fodder area),,,
162,36,farm/household,"Alary et al., 2055",Environmental,Integration Theme Environmental sustainability,Organic nitrogen supply/nitrogen supply,,,
162,37,farm/household,"Alary et al., 2056",Environmental,Integration Theme Environmental sustainability,On-farm nitrogen supply/ organic nitrogen supply,,,
162,38,farm/household,"Alary et al., 2057",Social,Well-being Theme Income,Annual net income,,,
162,39,farm/household,"Alary et al., 2058",Social,Well-being Theme Income,Annual net income/family workers Annual net income/minimum salary2,,,
162,40,farm/household,"Alary et al., 2059",Social,Well-being Theme Income,Annual net income per family member,,,
162,41,farm/household,"Alary et al., 2060",Social,Well-being Theme Income,% meat and milk income per total family and farm annual expenses,,,
162,42,farm/household,"Alary et al., 2061",Social,Well-being Theme Income,Ruminant net income/minimum salary2,,,
162,43,farm/household,"Alary et al., 2062",Social,Well-being Theme Food security,Protein supply/family protein needs,,,
162,44,farm/household,"Alary et al., 2063",Social,Well-being Theme Cash flow,% milk daily income/minimum family daily needs,,,
162,45,farm/household,"Alary et al., 2064",Social,Well-being Theme Transmissibility,Area by family work unit (in full-time job),,,
162,46,farm/household,"Alary et al., 2065",Social,Well-being Theme Transmissibility,Total physical capital per child,,,
162,47,farm/household,"Alary et al., 2066",economic,"Efficiency Theme
 Crop and farm efficiency",Net income per unit area,,,
162,48,farm/household,"Alary et al., 2067",economic,"Efficiency Theme
 Crop and farm efficiency",Profit,,,
162,49,farm/household,"Alary et al., 2068",economic,Efficiency Theme Livestock efficiency,Milk and meat income/livestock capital value,,,
162,50,farm/household,"Alary et al., 2069",economic,Efficiency Theme Livestock efficiency,Feed cost per litre,,,
162,51,farm/household,"Alary et al., 2070",Productivity,Efficiency Theme Livestock efficiency,Milk yield (litre/year/head),,,
162,52,farm/household,"Alary et al., 2071",Productivity,Efficiency Theme Livestock efficiency,Milk produced per unit area,,,
162,53,farm/household,"Alary et al., 2072",economic,Diversification theme Animal,% animal cash entries per total family cash entry,,,
162,54,farm/household,"Alary et al., 2073",economic,Diversification theme Animal,Dairy products per total products,,,
162,55,farm/household,"Alary et al., 2074",Environmental,Diversification theme Crop,% area cultivated with fodder,,,
162,56,farm/household,"Alary et al., 2075",Environmental,Diversification theme Crop,Food crops,,,
162,57,farm/household,"Alary et al., 2076",Environmental,Diversification theme Crop,Cash crops,,,
162,58,farm/household,"Alary et al., 2077",Environmental,Diversification theme Crop,Trees,,,
162,59,farm/household,"Alary et al., 2078",Environmental,Diversification theme Crop,Wheat,,,
162,60,farm/household,"Alary et al., 2079",Environmental,Diversification theme Crop,Maize,,,
162,61,farm/household,"Alary et al., 2080",economic,Diversification theme Labour,Number of salaried agriculture workers per land unit,,,
162,62,farm/household,"Alary et al., 2081",economic,Diversification theme Labour,Number of family farm workers per total farm workers,,,
162,63,farm/household,"Alary et al., 2082",economic,Diversification theme In−/off-farm,Off-farm income per total family income,,,
162,64,farm/household,"Alary et al., 2083",economic,Integration theme Feed,Purchased feed cost per TLUb,,,
162,65,farm/household,"Alary et al., 2084",economic,Integration theme Feed,Self-produced fodder cost per TLU,,,
162,66,farm/household,"Alary et al., 2085",economic,Integration theme Feed,Concentrate cost per TLU,,,
162,67,farm/household,"Alary et al., 2086",Environmental,Integration theme Feed,Stocking rate (TLU per fodder area),,,
162,68,farm/household,"Alary et al., 2087",Environmental,Integration theme Environmental sustainability,Organic nitrogen supply/nitrogen supply,,,
162,69,farm/household,"Alary et al., 2088",Environmental,Integration theme Environmental sustainability,On-farm organic nitrogen per total nitrogen,,,
162,70,farm/household,"Alary et al., 2089",Social,Well-being theme Income,Net income per family worker,,,
162,71,farm/household,"Alary et al., 2090",Social,Well-being theme Income,Net income per family member,,,
162,72,farm/household,"Alary et al., 2091",Social,Well-being theme Income,% animal receipt per total family expenses per year,,,
162,73,farm/household,"Alary et al., 2092",Social,Well-being theme Income,Ruminant net income per minimum annual salary,,,
162,74,farm/household,"Alary et al., 2093",Social,Well-being theme Food security,Protein supply/family protein needs,,,
162,75,farm/household,"Alary et al., 2094",Social,Well-being theme Cash flow,% milk daily receipt/family daily needs,,,
162,76,farm/household,"Alary et al., 2095",Social,Well-being theme Transmissibility,Area by family work unit (Full-time job),,,
162,77,farm/household,"Alary et al., 2096",Social,Well-being theme Transmissibility,Total physical capital per child,,,
162,78,farm/household,"Alary et al., 2097",economic,"Efficiency theme
 Ecological efficiency at farm level",Net income per unit area,,,
162,79,farm/household,"Alary et al., 2098",economic,"Efficiency theme
 Ecological efficiency at farm level",Profit,,,
162,80,farm/household,"Alary et al., 2099",economic,"Efficiency theme
 Ecological efficiency at farm level",Total farm employment,,,
162,81,farm/household,"Alary et al., 2100",economic,"Efficiency theme
 Ecological efficiency at farm level",% salaried workforce in the farm workforce,,,
162,82,farm/household,"Alary et al., 2101",economic,Efficiency theme Technical efficiency at livestock system level,Milk/meat income/livestock capital,,,
162,83,farm/household,"Alary et al., 2102",economic,Efficiency theme Technical efficiency at livestock system level,Feed cost per litre,,,
162,84,farm/household,"Alary et al., 2103",Productivity,Efficiency theme Technical efficiency at livestock system level,Milk yield (milk volume per head per year),,,
162,85,farm/household,"Alary et al., 2104",Productivity,Efficiency theme Technical efficiency at livestock system level,Milk product per unit area,,,
167,1,Farm,"Mucharam et al., 2020",Economic,NA,Food Crops Farmer Terms of Trade (FTT),,,
167,2,Farm,"Mucharam et al., 2021",Economic,NA,Rice productivity,,,
167,3,Farm,"Mucharam et al., 2022",Economic,NA,Percentage of irrigated paddy field area,,,
167,4,Farm,"Mucharam et al., 2023",Economic,NA,Agricultural Infrastructure,,,
167,5,Farm,"Mucharam et al., 2024",Economic,NA,Food crop subsector labor,,,
167,6,Farm,"Mucharam et al., 2025",Economic,NA,Financial feasibility of rice farming (B/C Ratio),,,
167,7,Farm,"Mucharam et al., 2026",Ecological,NA,Use of organic fertilizers,,,
167,8,Farm,"Mucharam et al., 2027",Ecological,NA,Use of chemical fertilizers,,,
167,9,Farm,"Mucharam et al., 2028",Ecological,NA,Use of chemical pesticides,,,
167,10,Farm,"Mucharam et al., 2029",Ecological,NA,Water Quality Index (WQI),,,
167,11,Farm,"Mucharam et al., 2030",Ecological,NA,Cropping index (CI),,,
167,12,Farm,"Mucharam et al., 2031",Ecological,NA,Land suitability,,,
167,13,Farm,"Mucharam et al., 2032",Ecological,NA,The rate of conversion of paddy fields,,,
167,14,Farm,"Mucharam et al., 2033",Social,NA,Population growth rate,,,
167,15,Farm,"Mucharam et al., 2034",Social,NA,Access to agricultural finance,,,
167,16,Farm,"Mucharam et al., 2035",Social,NA,Youth participation rates in the agricultural sector,,,
167,17,Farm,"Mucharam et al., 2036",Social,NA,Village Accessibility,,,
167,18,Farm,"Mucharam et al., 2037",Social,NA,The level of poverty in rural areas,,,
167,19,Farm,"Mucharam et al., 2038",Social,NA,Rice Farmers Households,,,
167,20,Farm,"Mucharam et al., 2039",Technology,NA,Integrated Pest Management,,,
167,21,Farm,"Mucharam et al., 2040",Technology,NA,Climate Change Mitigation,,,
167,22,Farm,"Mucharam et al., 2041",Technology,NA,Application of ecologicallyfriendly rice cultivation technology,,,
167,23,Farm,"Mucharam et al., 2042",Technology,NA,Use of agricultural machine tools,,,
167,24,Farm,"Mucharam et al., 2043",Technology,NA,Agricultural households that  have participated  in agricultural extension,,,
